study_x,plot,tree,unique_id,tph,age,volume_m,predicted_volume_m,model
RH,1110,63,RH-1110-63,618,9,0.081705833,0.087533167,RF
RH,1110,63,RH-1110-63,618,10,0.097172097,0.091618365,RF
RH,1110,63,RH-1110-63,618,11,0.10991543,0.118926303,RF
RH,1110,63,RH-1110-63,618,12,0.123657462,0.122449376,RF
RH,1110,63,RH-1110-63,618,13,0.138411737,0.155911335,RF
RH,1110,63,RH-1110-63,618,14,0.154189062,0.159711459,RF
RH,1110,63,RH-1110-63,618,15,0.165279652,0.174797435,RF
RH,1111,1,RH-1111-1,618,9,0.263143429,0.243665826,RF
RH,1111,1,RH-1111-1,618,10,0.30148184,0.277590737,RF
RH,1111,1,RH-1111-1,618,11,0.359820368,0.341364073,RF
RH,1111,1,RH-1111-1,618,12,0.423396672,0.380095392,RF
RH,1111,1,RH-1111-1,618,13,0.471850438,0.468007511,RF
RH,1111,1,RH-1111-1,618,14,0.52268703,0.485013662,RF
RH,1111,1,RH-1111-1,618,15,0.564966325,0.54854283,RF
RH,1111,2,RH-1111-2,618,9,0.026932798,0.081184663,RF
RH,1111,2,RH-1111-2,618,10,0.028623801,0.083428845,RF
RH,1111,2,RH-1111-2,618,11,0.032257427,0.100932496,RF
RH,1111,2,RH-1111-2,618,12,0.032257427,0.106737336,RF
RH,1111,2,RH-1111-2,618,13,0.036236191,0.077461821,RF
RH,1111,2,RH-1111-2,618,14,0.036236191,0.078242596,RF
RH,1111,2,RH-1111-2,618,15,0.036236191,0.09981904,RF
RH,1111,3,RH-1111-3,618,9,0.386441796,0.348643149,RF
RH,1111,3,RH-1111-3,618,10,0.442482998,0.387723384,RF
RH,1111,3,RH-1111-3,618,11,0.502076112,0.448802478,RF
RH,1111,3,RH-1111-3,618,12,0.597556076,0.535692743,RF
RH,1111,3,RH-1111-3,618,13,0.687803575,0.655711782,RF
RH,1111,3,RH-1111-3,618,14,0.746372951,0.688402595,RF
RH,1111,3,RH-1111-3,618,15,0.806317559,0.766568524,RF
RH,1111,4,RH-1111-4,618,9,0.248601048,0.251457432,RF
RH,1111,4,RH-1111-4,618,10,0.30148184,0.285767743,RF
RH,1111,4,RH-1111-4,618,11,0.334162022,0.331262204,RF
RH,1111,4,RH-1111-4,618,12,0.386441796,0.372299657,RF
RH,1111,4,RH-1111-4,618,13,0.461964341,0.469205294,RF
RH,1111,4,RH-1111-4,618,14,0.52268703,0.494439199,RF
RH,1111,4,RH-1111-4,618,15,0.543654133,0.535914758,RF
RH,1111,5,RH-1111-5,618,9,0.234515957,0.23386222,RF
RH,1111,5,RH-1111-5,618,10,0.263143429,0.259418178,RF
RH,1111,5,RH-1111-5,618,11,0.278140467,0.288366188,RF
RH,1111,5,RH-1111-5,618,12,0.309485951,0.323637846,RF
RH,1111,5,RH-1111-5,618,13,0.34260658,0.360021379,RF
RH,1111,5,RH-1111-5,618,14,0.377462249,0.370923684,RF
RH,1111,5,RH-1111-5,618,15,0.386441796,0.409269513,RF
RH,1111,6,RH-1111-6,618,9,0.351159544,0.305190319,RF
RH,1111,6,RH-1111-6,618,10,0.395525844,0.342375982,RF
RH,1111,6,RH-1111-6,618,11,0.461964341,0.425180921,RF
RH,1111,6,RH-1111-6,618,12,0.52268703,0.475822733,RF
RH,1111,6,RH-1111-6,618,13,0.608578934,0.598339292,RF
RH,1111,6,RH-1111-6,618,14,0.6534248,0.619039427,RF
RH,1111,6,RH-1111-6,618,15,0.699395411,0.680545962,RF
RH,1111,7,RH-1111-7,618,9,0.263143429,0.265178585,RF
RH,1111,7,RH-1111-7,618,10,0.309485951,0.304451319,RF
RH,1111,7,RH-1111-7,618,11,0.351159544,0.355181055,RF
RH,1111,7,RH-1111-7,618,12,0.423396672,0.427293933,RF
RH,1111,7,RH-1111-7,618,13,0.461964341,0.478493852,RF
RH,1111,7,RH-1111-7,618,14,0.512336328,0.501867292,RF
RH,1111,7,RH-1111-7,618,15,0.554267859,0.552439485,RF
RH,1111,9,RH-1111-9,618,9,0.165279652,0.181296298,RF
RH,1111,9,RH-1111-9,618,10,0.182778308,0.193485947,RF
RH,1111,9,RH-1111-9,618,11,0.201314926,0.227567366,RF
RH,1111,9,RH-1111-9,618,12,0.234515957,0.243657208,RF
RH,1111,9,RH-1111-9,618,13,0.255815228,0.28591453,RF
RH,1111,9,RH-1111-9,618,14,0.278140467,0.291840607,RF
RH,1111,9,RH-1111-9,618,15,0.30148184,0.318498235,RF
RH,1111,10,RH-1111-10,618,9,0.227645531,0.218421461,RF
RH,1111,10,RH-1111-10,618,10,0.248601048,0.235418575,RF
RH,1111,10,RH-1111-10,618,11,0.270585249,0.274721465,RF
RH,1111,10,RH-1111-10,618,12,0.317601123,0.296646662,RF
RH,1111,10,RH-1111-10,618,13,0.351159544,0.35830267,RF
RH,1111,10,RH-1111-10,618,14,0.395525844,0.370829639,RF
RH,1111,10,RH-1111-10,618,15,0.423396672,0.416441933,RF
RH,1111,11,RH-1111-11,618,9,0.351159544,0.314920826,RF
RH,1111,11,RH-1111-11,618,10,0.395525844,0.35390615,RF
RH,1111,11,RH-1111-11,618,11,0.442482998,0.411781403,RF
RH,1111,11,RH-1111-11,618,12,0.502076112,0.477722964,RF
RH,1111,11,RH-1111-11,618,13,0.554267859,0.549531969,RF
RH,1111,11,RH-1111-11,618,14,0.597556076,0.580805424,RF
RH,1111,11,RH-1111-11,618,15,0.642103554,0.633303742,RF
RH,1111,12,RH-1111-12,618,9,0.197899174,0.203154749,RF
RH,1111,12,RH-1111-12,618,10,0.237990767,0.23804613,RF
RH,1111,12,RH-1111-12,618,11,0.288438798,0.29425716,RF
RH,1111,12,RH-1111-12,618,12,0.336481901,0.347955547,RF
RH,1111,12,RH-1111-12,618,13,0.387997633,0.419809862,RF
RH,1111,12,RH-1111-12,618,14,0.463981732,0.450975643,RF
RH,1111,12,RH-1111-12,618,15,0.500688351,0.517797508,RF
RH,1111,13,RH-1111-13,618,9,0.210216812,0.226131914,RF
RH,1111,13,RH-1111-13,618,10,0.28188815,0.284612441,RF
RH,1111,13,RH-1111-13,618,11,0.319442176,0.333547695,RF
RH,1111,13,RH-1111-13,618,12,0.375447707,0.390365736,RF
RH,1111,13,RH-1111-13,618,13,0.446821841,0.46649994,RF
RH,1111,13,RH-1111-13,618,14,0.517062839,0.49177996,RF
RH,1111,13,RH-1111-13,618,15,0.597411041,0.585518396,RF
RH,1111,14,RH-1111-14,618,9,0.363094327,0.329939217,RF
RH,1111,14,RH-1111-14,618,10,0.454648023,0.405610438,RF
RH,1111,14,RH-1111-14,618,11,0.564691745,0.498475579,RF
RH,1111,14,RH-1111-14,618,12,0.677990418,0.600270914,RF
RH,1111,14,RH-1111-14,618,13,0.787379508,0.726029326,RF
RH,1111,14,RH-1111-14,618,14,0.918652646,0.806840766,RF
RH,1111,14,RH-1111-14,618,15,1.044560869,0.980807084,RF
RH,1111,15,RH-1111-15,618,9,0.314894062,0.286107489,RF
RH,1111,15,RH-1111-15,618,10,0.387860629,0.354581734,RF
RH,1111,15,RH-1111-15,618,11,0.48553995,0.441454308,RF
RH,1111,15,RH-1111-15,618,12,0.591332861,0.53740711,RF
RH,1111,15,RH-1111-15,618,13,0.708410126,0.660764754,RF
RH,1111,15,RH-1111-15,618,14,0.816858797,0.722018055,RF
RH,1111,15,RH-1111-15,618,15,0.940560341,0.911590224,RF
RH,1111,17,RH-1111-17,618,9,0.293589176,0.264514599,RF
RH,1111,17,RH-1111-17,618,10,0.334162022,0.299891436,RF
RH,1111,17,RH-1111-17,618,11,0.377462249,0.353112973,RF
RH,1111,17,RH-1111-17,618,12,0.43288997,0.409573022,RF
RH,1111,17,RH-1111-17,618,13,0.502076112,0.489245801,RF
RH,1111,17,RH-1111-17,618,14,0.554267859,0.518089298,RF
RH,1111,17,RH-1111-17,618,15,0.586612062,0.591148267,RF
RH,1111,18,RH-1111-18,618,9,0.359820368,0.310535785,RF
RH,1111,18,RH-1111-18,618,10,0.404713682,0.354527885,RF
RH,1111,18,RH-1111-18,618,11,0.452174881,0.406950175,RF
RH,1111,18,RH-1111-18,618,12,0.49190749,0.455464524,RF
RH,1111,18,RH-1111-18,618,13,0.564966325,0.55766945,RF
RH,1111,18,RH-1111-18,618,14,0.597556076,0.572632811,RF
RH,1111,18,RH-1111-18,618,15,0.6534248,0.633998913,RF
RH,1111,19,RH-1111-19,618,9,0.34260658,0.304220502,RF
RH,1111,19,RH-1111-19,618,10,0.386441796,0.351702741,RF
RH,1111,19,RH-1111-19,618,11,0.43288997,0.401409709,RF
RH,1111,19,RH-1111-19,618,12,0.49190749,0.455466838,RF
RH,1111,19,RH-1111-19,618,13,0.554267859,0.55495975,RF
RH,1111,19,RH-1111-19,618,14,0.597556076,0.572650448,RF
RH,1111,19,RH-1111-19,618,15,0.6534248,0.64064781,RF
RH,1111,20,RH-1111-20,618,9,0.30148184,0.280343049,RF
RH,1111,20,RH-1111-20,618,10,0.334162022,0.321924933,RF
RH,1111,20,RH-1111-20,618,11,0.386441796,0.379224705,RF
RH,1111,20,RH-1111-20,618,12,0.452174881,0.444559489,RF
RH,1111,20,RH-1111-20,618,13,0.512336328,0.519381648,RF
RH,1111,20,RH-1111-20,618,14,0.543654133,0.545278276,RF
RH,1111,20,RH-1111-20,618,15,0.575748263,0.597728392,RF
RH,1111,21,RH-1111-21,618,9,0.266461372,0.236811463,RF
RH,1111,21,RH-1111-21,618,10,0.305269322,0.27815751,RF
RH,1111,21,RH-1111-21,618,11,0.374230412,0.346830297,RF
RH,1111,21,RH-1111-21,618,12,0.449624716,0.408995926,RF
RH,1111,21,RH-1111-21,618,13,0.544061283,0.530661263,RF
RH,1111,21,RH-1111-21,618,14,0.616000553,0.569234417,RF
RH,1111,21,RH-1111-21,618,15,0.699104237,0.669248904,RF
RH,1111,22,RH-1111-22,618,9,0.199838231,0.1945784,RF
RH,1111,22,RH-1111-22,618,10,0.24340145,0.229449121,RF
RH,1111,22,RH-1111-22,618,11,0.287823824,0.288563606,RF
RH,1111,22,RH-1111-22,618,12,0.361642746,0.341193928,RF
RH,1111,22,RH-1111-22,618,13,0.437837992,0.440223198,RF
RH,1111,22,RH-1111-22,618,14,0.498646708,0.462873152,RF
RH,1111,22,RH-1111-22,618,15,0.545115525,0.525172311,RF
RH,1111,23,RH-1111-23,618,9,0.277013997,0.254020547,RF
RH,1111,23,RH-1111-23,618,10,0.356094815,0.313196669,RF
RH,1111,23,RH-1111-23,618,11,0.423380742,0.382117663,RF
RH,1111,23,RH-1111-23,618,12,0.519490278,0.459376995,RF
RH,1111,23,RH-1111-23,618,13,0.604160053,0.571741454,RF
RH,1111,23,RH-1111-23,618,14,0.684556306,0.611912323,RF
RH,1111,23,RH-1111-23,618,15,0.789192219,0.724528298,RF
RH,1111,24,RH-1111-24,618,9,0.256052597,0.244790844,RF
RH,1111,24,RH-1111-24,618,10,0.281653402,0.265628782,RF
RH,1111,24,RH-1111-24,618,11,0.328048354,0.326041201,RF
RH,1111,24,RH-1111-24,618,12,0.405542485,0.391298853,RF
RH,1111,24,RH-1111-24,618,13,0.49231073,0.501961146,RF
RH,1111,24,RH-1111-24,618,14,0.558807872,0.53415666,RF
RH,1111,24,RH-1111-24,618,15,0.63681094,0.612066128,RF
RH,1111,25,RH-1111-25,618,9,0.352875297,0.307076757,RF
RH,1111,25,RH-1111-25,618,10,0.45541958,0.370369552,RF
RH,1111,25,RH-1111-25,618,11,0.563705053,0.452966867,RF
RH,1111,25,RH-1111-25,618,12,0.665653953,0.532901161,RF
RH,1111,25,RH-1111-25,618,13,0.791581079,0.708353519,RF
RH,1111,25,RH-1111-25,618,14,0.924248903,0.768625175,RF
RH,1111,25,RH-1111-25,618,15,1.031543112,0.913350818,RF
RH,1111,26,RH-1111-26,618,9,0.293589176,0.285187684,RF
RH,1111,26,RH-1111-26,618,10,0.34260658,0.334028591,RF
RH,1111,26,RH-1111-26,618,11,0.395525844,0.388948103,RF
RH,1111,26,RH-1111-26,618,12,0.461964341,0.465561758,RF
RH,1111,26,RH-1111-26,618,13,0.52268703,0.54412104,RF
RH,1111,26,RH-1111-26,618,14,0.586612062,0.590218761,RF
RH,1111,26,RH-1111-26,618,15,0.630854284,0.645762252,RF
RH,1111,27,RH-1111-27,618,9,0.34260658,0.29486626,RF
RH,1111,27,RH-1111-27,618,10,0.395525844,0.325596376,RF
RH,1111,27,RH-1111-27,618,11,0.442482998,0.398662307,RF
RH,1111,27,RH-1111-27,618,12,0.512336328,0.441064973,RF
RH,1111,27,RH-1111-27,618,13,0.575748263,0.56054686,RF
RH,1111,27,RH-1111-27,618,14,0.642103554,0.582705476,RF
RH,1111,27,RH-1111-27,618,15,0.676276613,0.638248537,RF
RH,1111,28,RH-1111-28,618,9,0.182778308,0.180921319,RF
RH,1111,28,RH-1111-28,618,10,0.195020634,0.195908752,RF
RH,1111,28,RH-1111-28,618,11,0.227645531,0.23067999,RF
RH,1111,28,RH-1111-28,618,12,0.263143429,0.260080663,RF
RH,1111,28,RH-1111-28,618,13,0.293589176,0.309112881,RF
RH,1111,28,RH-1111-28,618,14,0.317601123,0.322743121,RF
RH,1111,28,RH-1111-28,618,15,0.334162022,0.351155794,RF
RH,1111,29,RH-1111-29,618,9,0.452174881,0.373530481,RF
RH,1111,29,RH-1111-29,618,10,0.49190749,0.419174592,RF
RH,1111,29,RH-1111-29,618,11,0.554267859,0.498189034,RF
RH,1111,29,RH-1111-29,618,12,0.619678816,0.561198163,RF
RH,1111,29,RH-1111-29,618,13,0.664816487,0.651122827,RF
RH,1111,29,RH-1111-29,618,14,0.746372951,0.692377033,RF
RH,1111,29,RH-1111-29,618,15,0.794231054,0.780796418,RF
RH,1111,30,RH-1111-30,618,9,0.264657248,0.261001553,RF
RH,1111,30,RH-1111-30,618,10,0.319963745,0.302519383,RF
RH,1111,30,RH-1111-30,618,11,0.400755036,0.395170587,RF
RH,1111,30,RH-1111-30,618,12,0.495866522,0.461107344,RF
RH,1111,30,RH-1111-30,618,13,0.609369918,0.614220932,RF
RH,1111,30,RH-1111-30,618,14,0.677278558,0.649533225,RF
RH,1111,30,RH-1111-30,618,15,0.785130552,0.743237229,RF
RH,1111,31,RH-1111-31,618,9,0.38703543,0.34612134,RF
RH,1111,31,RH-1111-31,618,10,0.500744926,0.437493087,RF
RH,1111,31,RH-1111-31,618,11,0.596873009,0.52767431,RF
RH,1111,31,RH-1111-31,618,12,0.698982213,0.621589294,RF
RH,1111,31,RH-1111-31,618,13,0.849435947,0.783942807,RF
RH,1111,31,RH-1111-31,618,14,0.979174172,0.860582297,RF
RH,1111,31,RH-1111-31,618,15,1.094164509,1.034309938,RF
RH,1111,32,RH-1111-32,618,9,0.182114575,0.19513619,RF
RH,1111,32,RH-1111-32,618,10,0.234604625,0.241711106,RF
RH,1111,32,RH-1111-32,618,11,0.295866913,0.305627441,RF
RH,1111,32,RH-1111-32,618,12,0.36385207,0.373263282,RF
RH,1111,32,RH-1111-32,618,13,0.424054651,0.448426476,RF
RH,1111,32,RH-1111-32,618,14,0.494374648,0.493526606,RF
RH,1111,32,RH-1111-32,618,15,0.569698642,0.585791848,RF
RH,1111,33,RH-1111-33,618,9,0.2034915,0.204267692,RF
RH,1111,33,RH-1111-33,618,10,0.256231456,0.254004624,RF
RH,1111,33,RH-1111-33,618,11,0.324535936,0.319294192,RF
RH,1111,33,RH-1111-33,618,12,0.391854042,0.380482305,RF
RH,1111,33,RH-1111-33,618,13,0.459781832,0.471886953,RF
RH,1111,33,RH-1111-33,618,14,0.55840119,0.525065378,RF
RH,1111,33,RH-1111-33,618,15,0.635566651,0.62991733,RF
RH,1111,35,RH-1111-35,618,9,0.386441796,0.323013967,RF
RH,1111,35,RH-1111-35,618,10,0.414004217,0.350234182,RF
RH,1111,35,RH-1111-35,618,11,0.461964341,0.401888743,RF
RH,1111,35,RH-1111-35,618,12,0.512336328,0.45241881,RF
RH,1111,35,RH-1111-35,618,13,0.564966325,0.537239488,RF
RH,1111,35,RH-1111-35,618,14,0.608578934,0.559064816,RF
RH,1111,35,RH-1111-35,618,15,0.6534248,0.615464705,RF
RH,1111,36,RH-1111-36,618,9,0.377462249,0.346017427,RF
RH,1111,36,RH-1111-36,618,10,0.423396672,0.387629018,RF
RH,1111,36,RH-1111-36,618,11,0.481831919,0.462363668,RF
RH,1111,36,RH-1111-36,618,12,0.554267859,0.526094529,RF
RH,1111,36,RH-1111-36,618,13,0.619678816,0.623552142,RF
RH,1111,36,RH-1111-36,618,14,0.676276613,0.641529833,RF
RH,1111,36,RH-1111-36,618,15,0.734540865,0.720350338,RF
RH,1111,37,RH-1111-37,618,9,0.248601048,0.231655365,RF
RH,1111,37,RH-1111-37,618,10,0.285808538,0.264248052,RF
RH,1111,37,RH-1111-37,618,11,0.334162022,0.31570417,RF
RH,1111,37,RH-1111-37,618,12,0.386441796,0.361169988,RF
RH,1111,37,RH-1111-37,618,13,0.43288997,0.430194997,RF
RH,1111,37,RH-1111-37,618,14,0.471850438,0.451707168,RF
RH,1111,37,RH-1111-37,618,15,0.512336328,0.50152417,RF
RH,1111,38,RH-1111-38,618,9,0.351159544,0.282749863,RF
RH,1111,38,RH-1111-38,618,10,0.368588141,0.304125357,RF
RH,1111,38,RH-1111-38,618,11,0.442482998,0.37776756,RF
RH,1111,38,RH-1111-38,618,12,0.481831919,0.41076043,RF
RH,1111,38,RH-1111-38,618,13,0.52268703,0.504754717,RF
RH,1111,38,RH-1111-38,618,14,0.586612062,0.528918739,RF
RH,1111,38,RH-1111-38,618,15,0.619678816,0.591531024,RF
RH,1111,39,RH-1111-39,618,9,0.319706406,0.298720437,RF
RH,1111,39,RH-1111-39,618,10,0.392780623,0.365844825,RF
RH,1111,39,RH-1111-39,618,11,0.482097749,0.442676853,RF
RH,1111,39,RH-1111-39,618,12,0.585412629,0.547110134,RF
RH,1111,39,RH-1111-39,618,13,0.69301173,0.673975869,RF
RH,1111,39,RH-1111-39,618,14,0.788274741,0.739172009,RF
RH,1111,39,RH-1111-39,618,15,0.869672032,0.868995586,RF
RH,1111,40,RH-1111-40,618,9,0.100604325,0.10728821,RF
RH,1111,40,RH-1111-40,618,10,0.11338254,0.118808995,RF
RH,1111,40,RH-1111-40,618,11,0.134782507,0.141217232,RF
RH,1111,40,RH-1111-40,618,12,0.14987111,0.153088017,RF
RH,1111,40,RH-1111-40,618,13,0.16785761,0.179573412,RF
RH,1111,40,RH-1111-40,618,14,0.178321257,0.18221183,RF
RH,1111,40,RH-1111-40,618,15,0.188556627,0.193024611,RF
RH,1111,41,RH-1111-41,618,9,0.189341497,0.183349221,RF
RH,1111,41,RH-1111-41,618,10,0.219111143,0.199506178,RF
RH,1111,41,RH-1111-41,618,11,0.249278693,0.252451193,RF
RH,1111,41,RH-1111-41,618,12,0.30718497,0.277214168,RF
RH,1111,41,RH-1111-41,618,13,0.343856425,0.362243524,RF
RH,1111,41,RH-1111-41,618,14,0.398022723,0.376859812,RF
RH,1111,41,RH-1111-41,618,15,0.426806436,0.414769808,RF
RH,1111,42,RH-1111-42,618,9,0.265724861,0.238785822,RF
RH,1111,42,RH-1111-42,618,10,0.343559087,0.301698787,RF
RH,1111,42,RH-1111-42,618,11,0.400969136,0.371725548,RF
RH,1111,42,RH-1111-42,618,12,0.486636183,0.437142822,RF
RH,1111,42,RH-1111-42,618,13,0.587776521,0.566498201,RF
RH,1111,42,RH-1111-42,618,14,0.675220647,0.615135464,RF
RH,1111,42,RH-1111-42,618,15,0.739304509,0.702364734,RF
RH,1111,43,RH-1111-43,618,9,0.260052669,0.250500162,RF
RH,1111,43,RH-1111-43,618,10,0.324925622,0.302678421,RF
RH,1111,43,RH-1111-43,618,11,0.39305367,0.375226295,RF
RH,1111,43,RH-1111-43,618,12,0.493583152,0.452696168,RF
RH,1111,43,RH-1111-43,618,13,0.601790033,0.580115288,RF
RH,1111,43,RH-1111-43,618,14,0.670592913,0.624133085,RF
RH,1111,43,RH-1111-43,618,15,0.736460542,0.718436183,RF
RH,1111,44,RH-1111-44,618,9,0.278140467,0.24097897,RF
RH,1111,44,RH-1111-44,618,10,0.30148184,0.265497082,RF
RH,1111,44,RH-1111-44,618,11,0.32582663,0.298806535,RF
RH,1111,44,RH-1111-44,618,12,0.359820368,0.326860562,RF
RH,1111,44,RH-1111-44,618,13,0.395525844,0.385702572,RF
RH,1111,44,RH-1111-44,618,14,0.414004217,0.398469172,RF
RH,1111,44,RH-1111-44,618,15,0.43288997,0.423730597,RF
RH,1111,45,RH-1111-45,618,9,0.17099734,0.172846212,RF
RH,1111,45,RH-1111-45,618,10,0.201314926,0.193479033,RF
RH,1111,45,RH-1111-45,618,11,0.220890031,0.227673849,RF
RH,1111,45,RH-1111-45,618,12,0.255815228,0.248964243,RF
RH,1111,45,RH-1111-45,618,13,0.285808538,0.296496617,RF
RH,1111,45,RH-1111-45,618,14,0.309485951,0.304963189,RF
RH,1111,45,RH-1111-45,618,15,0.334162022,0.338842763,RF
RH,1111,46,RH-1111-46,618,9,0.334162022,0.272092568,RF
RH,1111,46,RH-1111-46,618,10,0.368588141,0.311799882,RF
RH,1111,46,RH-1111-46,618,11,0.404713682,0.373141703,RF
RH,1111,46,RH-1111-46,618,12,0.471850438,0.409456698,RF
RH,1111,46,RH-1111-46,618,13,0.52268703,0.509522981,RF
RH,1111,46,RH-1111-46,618,14,0.564966325,0.532127778,RF
RH,1111,46,RH-1111-46,618,15,0.608578934,0.59001398,RF
RH,1111,47,RH-1111-47,618,9,0.182778308,0.171916903,RF
RH,1111,47,RH-1111-47,618,10,0.207724655,0.19316554,RF
RH,1111,47,RH-1111-47,618,11,0.227645531,0.223202667,RF
RH,1111,47,RH-1111-47,618,12,0.255815228,0.242434896,RF
RH,1111,47,RH-1111-47,618,13,0.278140467,0.286593772,RF
RH,1111,47,RH-1111-47,618,14,0.30148184,0.296240091,RF
RH,1111,47,RH-1111-47,618,15,0.317601123,0.324892029,RF
RH,1111,48,RH-1111-48,618,9,0.28589806,0.274498686,RF
RH,1111,48,RH-1111-48,618,10,0.357984009,0.331285526,RF
RH,1111,48,RH-1111-48,618,11,0.413403258,0.384024844,RF
RH,1111,48,RH-1111-48,618,12,0.487261051,0.457933525,RF
RH,1111,48,RH-1111-48,618,13,0.556671003,0.555890142,RF
RH,1111,48,RH-1111-48,618,14,0.633761284,0.597513705,RF
RH,1111,48,RH-1111-48,618,15,0.724330777,0.683913508,RF
RH,1111,49,RH-1111-49,618,9,0.231511024,0.219035755,RF
RH,1111,49,RH-1111-49,618,10,0.282979928,0.271029429,RF
RH,1111,49,RH-1111-49,618,11,0.348440286,0.339130417,RF
RH,1111,49,RH-1111-49,618,12,0.426210967,0.408522359,RF
RH,1111,49,RH-1111-49,618,13,0.507732538,0.506846291,RF
RH,1111,49,RH-1111-49,618,14,0.565874397,0.536128379,RF
RH,1111,49,RH-1111-49,618,15,0.646153192,0.622167597,RF
RH,1111,50,RH-1111-50,618,9,0.352455815,0.309695389,RF
RH,1111,50,RH-1111-50,618,10,0.419731922,0.367017788,RF
RH,1111,50,RH-1111-50,618,11,0.520997557,0.459014656,RF
RH,1111,50,RH-1111-50,618,12,0.609307918,0.537453813,RF
RH,1111,50,RH-1111-50,618,13,0.727170202,0.698064449,RF
RH,1111,50,RH-1111-50,618,14,0.81931388,0.733920537,RF
RH,1111,50,RH-1111-50,618,15,0.922899925,0.865345622,RF
RH,1111,51,RH-1111-51,618,9,0.248571102,0.244059057,RF
RH,1111,51,RH-1111-51,618,10,0.297409118,0.283828358,RF
RH,1111,51,RH-1111-51,618,11,0.358934626,0.349475256,RF
RH,1111,51,RH-1111-51,618,12,0.438595214,0.421605194,RF
RH,1111,51,RH-1111-51,618,13,0.522744523,0.52220029,RF
RH,1111,51,RH-1111-51,618,14,0.61232989,0.576316966,RF
RH,1111,51,RH-1111-51,618,15,0.684300117,0.664716676,RF
RH,1111,52,RH-1111-52,618,9,0.392965259,0.364260738,RF
RH,1111,52,RH-1111-52,618,10,0.438409458,0.40868828,RF
RH,1111,52,RH-1111-52,618,11,0.543975139,0.519646717,RF
RH,1111,52,RH-1111-52,618,12,0.593019469,0.573399992,RF
RH,1111,52,RH-1111-52,618,13,0.698627249,0.702368419,RF
RH,1111,52,RH-1111-52,618,14,0.79649464,0.76698301,RF
RH,1111,52,RH-1111-52,618,15,0.877041488,0.885880472,RF
RH,1111,53,RH-1111-53,618,9,0.101309875,0.109044564,RF
RH,1111,53,RH-1111-53,618,10,0.10991543,0.116937118,RF
RH,1111,53,RH-1111-53,618,11,0.123657462,0.137910452,RF
RH,1111,53,RH-1111-53,618,12,0.138411737,0.145991853,RF
RH,1111,53,RH-1111-53,618,13,0.154189062,0.171244661,RF
RH,1111,53,RH-1111-53,618,14,0.159676957,0.174036566,RF
RH,1111,53,RH-1111-53,618,15,0.17099734,0.183693601,RF
RH,1111,54,RH-1111-54,618,9,0.309485951,0.280177334,RF
RH,1111,54,RH-1111-54,618,10,0.34260658,0.322115968,RF
RH,1111,54,RH-1111-54,618,11,0.395525844,0.368703876,RF
RH,1111,54,RH-1111-54,618,12,0.452174881,0.426361656,RF
RH,1111,54,RH-1111-54,618,13,0.52268703,0.517863481,RF
RH,1111,54,RH-1111-54,618,14,0.554267859,0.536737909,RF
RH,1111,54,RH-1111-54,618,15,0.608578934,0.585609262,RF
RH,1111,55,RH-1111-55,618,9,0.04527294,0.068267117,RF
RH,1111,55,RH-1111-55,618,10,0.05581614,0.07491708,RF
RH,1111,55,RH-1111-55,618,11,0.061675874,0.085243188,RF
RH,1111,55,RH-1111-55,618,12,0.061675874,0.09271685,RF
RH,1111,55,RH-1111-55,618,13,0.064756522,0.095634765,RF
RH,1111,55,RH-1111-55,618,14,0.071224258,0.095644075,RF
RH,1111,55,RH-1111-55,618,15,0.078106803,0.112598707,RF
RH,1111,56,RH-1111-56,618,9,0.293589176,0.279102067,RF
RH,1111,56,RH-1111-56,618,10,0.309485951,0.303009995,RF
RH,1111,56,RH-1111-56,618,11,0.359820368,0.357314044,RF
RH,1111,56,RH-1111-56,618,12,0.43288997,0.416020481,RF
RH,1111,56,RH-1111-56,618,13,0.49190749,0.502245142,RF
RH,1111,56,RH-1111-56,618,14,0.543654133,0.525787931,RF
RH,1111,56,RH-1111-56,618,15,0.575748263,0.57017672,RF
RH,1111,57,RH-1111-57,618,9,0.293589176,0.281116146,RF
RH,1111,57,RH-1111-57,618,10,0.334162022,0.31759675,RF
RH,1111,57,RH-1111-57,618,11,0.386441796,0.369109123,RF
RH,1111,57,RH-1111-57,618,12,0.452174881,0.429467084,RF
RH,1111,57,RH-1111-57,618,13,0.512336328,0.518292912,RF
RH,1111,57,RH-1111-57,618,14,0.564966325,0.542255767,RF
RH,1111,57,RH-1111-57,618,15,0.597556076,0.589370248,RF
RH,1111,58,RH-1111-58,618,9,0.263143429,0.258489167,RF
RH,1111,58,RH-1111-58,618,10,0.30148184,0.294113088,RF
RH,1111,58,RH-1111-58,618,11,0.359820368,0.343035276,RF
RH,1111,58,RH-1111-58,618,12,0.414004217,0.399581123,RF
RH,1111,58,RH-1111-58,618,13,0.471850438,0.46828656,RF
RH,1111,58,RH-1111-58,618,14,0.512336328,0.494495913,RF
RH,1111,58,RH-1111-58,618,15,0.543654133,0.533743331,RF
RH,1111,59,RH-1111-59,618,9,0.278140467,0.251978456,RF
RH,1111,59,RH-1111-59,618,10,0.309485951,0.275398808,RF
RH,1111,59,RH-1111-59,618,11,0.351159544,0.333487827,RF
RH,1111,59,RH-1111-59,618,12,0.404713682,0.3697243,RF
RH,1111,59,RH-1111-59,618,13,0.452174881,0.454310644,RF
RH,1111,59,RH-1111-59,618,14,0.49190749,0.473123668,RF
