treeID,study,volume_m_21,prediction_m,plot.x,reps,tph,model
10,"Bladen, NC",0.28996709,0.350527857,3431,3,1853,RF
10,"Bladen, NC",0.116710168,0.134523011,3630,3,1853,RF
11,"Bladen, NC",0.447365108,0.420442599,1111,1,618,RF
11,"Bladen, NC",0.381892273,0.317256611,1611,1,618,RF
11,"Bladen, NC",0.202558213,0.262627961,1621,1,1236,RF
11,"Bladen, NC",0.184532912,0.307200149,1631,1,1853,RF
11,"Bladen, NC",0.172997197,0.244132143,2111,2,618,RF
11,"Bladen, NC",0.254656451,0.259287914,2331,2,1853,RF
11,"Bladen, NC",0.28996709,0.378109374,2410,2,618,RF
11,"Bladen, NC",0.312067439,0.261487098,2431,2,1853,RF
11,"Bladen, NC",0.439053016,0.35393079,2510,2,618,RF
11,"Bladen, NC",0.455705319,0.339730221,2531,2,1853,RF
11,"Bladen, NC",0.489289009,0.364582894,3210,3,618,RF
11,"Bladen, NC",0.190446037,0.30859942,3231,3,1853,RF
11,"Bladen, NC",0.234456628,0.209305325,3420,3,1236,RF
11,"Bladen, NC",0.178716342,0.33972348,3530,3,1853,RF
11,"Bladen, NC",0.006215254,0.167428605,3621,3,1236,RF
12,"Bladen, NC",0.156793889,0.182922086,1120,1,1236,RF
12,"Bladen, NC",0.335399847,0.456012648,1511,1,618,RF
12,"Bladen, NC",0.180218103,0.207952789,1230,1,1853,RF
12,"Bladen, NC",0.179839003,0.285742792,1410,1,618,RF
12,"Bladen, NC",0.462880582,0.265843368,1511,1,618,RF
12,"Bladen, NC",0.191109031,0.226524046,1530,1,1853,RF
12,"Bladen, NC",0.161095267,0.320118206,1531,1,1853,RF
12,"Bladen, NC",0.344095299,0.391062464,2211,2,618,RF
12,"Bladen, NC",0.055534712,0.217060958,2221,2,1236,RF
12,"Bladen, NC",0.217788158,0.275380891,2430,2,1853,RF
12,"Bladen, NC",0.126925358,0.17797381,3330,3,1853,RF
12,"Bladen, NC",0.281812835,0.384779537,3521,3,1236,RF
13,"Bladen, NC",0.287492436,0.282748066,1131,1,1853,RF
13,"Bladen, NC",0.071272551,0.239066284,1210,1,618,RF
13,"Bladen, NC",0.006215254,0.092579385,1310,1,618,RF
13,"Bladen, NC",0.303951104,0.427559235,1311,1,618,RF
13,"Bladen, NC",0.07546257,0.151520975,1330,1,1853,RF
13,"Bladen, NC",0.235328939,0.34831648,1411,1,618,RF
13,"Bladen, NC",0.290211596,0.377426857,1511,1,618,RF
13,"Bladen, NC",0.343474182,0.479007873,1521,1,1236,RF
13,"Bladen, NC",0.396159992,0.384417805,1610,1,618,RF
13,"Bladen, NC",0.260921127,0.286062755,1620,1,1236,RF
13,"Bladen, NC",0.311368483,0.335800116,2131,2,1853,RF
13,"Bladen, NC",0.135841376,0.259667654,2310,2,618,RF
13,"Bladen, NC",0.303023448,0.287838475,2320,2,1236,RF
13,"Bladen, NC",0.215994183,0.340209805,2421,2,1236,RF
13,"Bladen, NC",0.277369859,0.28608448,2520,2,1236,RF
13,"Bladen, NC",0.282182075,0.271630931,2530,2,1853,RF
13,"Bladen, NC",0.346669716,0.271134692,3120,3,1236,RF
13,"Bladen, NC",0.217780001,0.222536717,3130,3,1853,RF
13,"Bladen, NC",0.189316282,0.284426531,3430,3,1853,RF
13,"Bladen, NC",0.370856484,0.339477892,3611,3,618,RF
14,"Bladen, NC",0.582323948,0.310233364,1111,1,618,RF
14,"Bladen, NC",0.239450677,0.210720536,1321,1,1236,RF
14,"Bladen, NC",0.231659921,0.396337334,1411,1,618,RF
14,"Bladen, NC",0.32051813,0.374529924,1421,1,1236,RF
14,"Bladen, NC",0.16078363,0.271956975,1430,1,1853,RF
14,"Bladen, NC",0.279919072,0.41884878,1611,1,618,RF
14,"Bladen, NC",0.398529108,0.432087146,2211,2,618,RF
14,"Bladen, NC",0.11108077,0.239783418,2221,2,1236,RF
14,"Bladen, NC",0.122689912,0.232410367,2311,2,618,RF
14,"Bladen, NC",0.312763539,0.320613406,2521,2,1236,RF
14,"Bladen, NC",0.456014581,0.447641984,2611,2,618,RF
14,"Bladen, NC",0.163090111,0.186737981,3110,3,618,RF
14,"Bladen, NC",0.140963056,0.196132566,3120,3,1236,RF
14,"Bladen, NC",0.210407711,0.190699891,3320,3,1236,RF
14,"Bladen, NC",0.296815929,0.381468929,3411,3,618,RF
14,"Bladen, NC",0.216700142,0.210931834,3431,3,1853,RF
14,"Bladen, NC",0.228448818,0.38363507,3620,3,1236,RF
15,"Bladen, NC",0.185667631,0.227821963,1330,1,1853,RF
15,"Bladen, NC",0.536409135,0.374302198,1511,1,618,RF
15,"Bladen, NC",0.158540741,0.242656953,2231,2,1853,RF
15,"Bladen, NC",0.055208998,0.149523202,2620,2,1236,RF
15,"Bladen, NC",0.252732739,0.374226007,2621,2,1236,RF
15,"Bladen, NC",0.529839023,0.526916123,3211,3,618,RF
15,"Bladen, NC",0.186054204,0.250543416,3310,3,618,RF
15,"Bladen, NC",0.149205068,0.182408765,3320,3,1236,RF
15,"Bladen, NC",0.179818845,0.223309979,3330,3,1853,RF
15,"Bladen, NC",0.237425285,0.214953831,3530,3,1853,RF
16,"Bladen, NC",0.512941439,0.416418922,3430,3,1853,RF
16,"Bladen, NC",0.251817888,0.250669166,1220,1,1236,RF
16,"Bladen, NC",0.32531041,0.421427175,1411,1,618,RF
16,"Bladen, NC",0.414764312,0.305180669,1621,1,1236,RF
16,"Bladen, NC",0.200114551,0.225654769,2120,2,1236,RF
16,"Bladen, NC",0.16600491,0.252155958,2230,2,1853,RF
16,"Bladen, NC",0.222388189,0.250122539,2310,2,618,RF
16,"Bladen, NC",0.371744062,0.417324808,2311,2,618,RF
16,"Bladen, NC",0.161833696,0.217636983,2330,2,1853,RF
16,"Bladen, NC",0.529300415,0.497281534,2611,2,618,RF
16,"Bladen, NC",0.26989317,0.306617135,3131,3,1853,RF
16,"Bladen, NC",0.410788609,0.425648672,3211,3,618,RF
16,"Bladen, NC",0.157736196,0.178939499,3230,3,1853,RF
16,"Bladen, NC",0.056978087,0.111062726,3310,3,618,RF
16,"Bladen, NC",0.348649137,0.38025536,3321,3,1236,RF
16,"Bladen, NC",0.254139274,0.277684201,3330,3,1853,RF
16,"Bladen, NC",0.205487407,0.20848739,3420,3,1236,RF
16,"Bladen, NC",0.549579234,0.403987205,3510,3,618,RF
16,"Bladen, NC",0.244988119,0.25755694,3530,3,1853,RF
17,"Bladen, NC",0.261558248,0.270577225,1410,1,618,RF
17,"Bladen, NC",0.472458649,0.464733958,1611,1,618,RF
17,"Bladen, NC",0.234456628,0.359668424,2131,2,1853,RF
17,"Bladen, NC",0.043730225,0.249455525,1631,1,1853,RF
17,"Bladen, NC",0.327151454,0.226746115,2231,2,1853,RF
17,"Bladen, NC",0.334792549,0.288956547,2421,2,1236,RF
17,"Bladen, NC",0.334792549,0.353935596,3121,3,1236,RF
17,"Bladen, NC",0.398014202,0.315080838,3220,3,1236,RF
17,"Bladen, NC",0.304628683,0.42318897,3331,3,1853,RF
17,"Bladen, NC",0.297261229,0.245059917,3420,3,1236,RF
17,"Bladen, NC",0.112207865,0.17941709,3520,3,1236,RF
17,"Bladen, NC",0.095236262,0.201330698,3530,3,1853,RF
17,"Bladen, NC",0.006215254,0.299364966,3631,3,1853,RF
18,"Bladen, NC",0.087372997,0.18116714,1111,1,618,RF
18,"Bladen, NC",0.140769995,0.277817629,1131,1,1853,RF
18,"Bladen, NC",0.126025235,0.213745383,1330,1,1853,RF
18,"Bladen, NC",0.060030545,0.224706859,1420,1,1236,RF
18,"Bladen, NC",0.151110322,0.174790747,1520,1,1236,RF
18,"Bladen, NC",0.178716342,0.19693959,1530,1,1853,RF
18,"Bladen, NC",0.202558213,0.213059743,2110,2,618,RF
18,"Bladen, NC",0.342497051,0.328229278,2210,2,618,RF
18,"Bladen, NC",0.140769995,0.280409822,2220,2,1236,RF
18,"Bladen, NC",0.275605613,0.258452027,2230,2,1853,RF
18,"Bladen, NC",0.334792549,0.337523541,2231,2,1853,RF
18,"Bladen, NC",0.455705319,0.359227414,2411,2,618,RF
18,"Bladen, NC",0.319575714,0.325128518,2420,2,1236,RF
18,"Bladen, NC",0.227896656,0.342389474,2431,2,1853,RF
18,"Bladen, NC",0.312067439,0.294095558,3110,3,618,RF
18,"Bladen, NC",0.422524928,0.431121479,3111,3,618,RF
18,"Bladen, NC",0.006215254,0.214708631,3221,3,1236,RF
18,"Bladen, NC",0.215044733,0.205056257,3230,3,1853,RF
18,"Bladen, NC",0.41431443,0.363180688,3311,3,618,RF
18,"Bladen, NC",0.060030545,0.076338998,3320,3,1236,RF
18,"Bladen, NC",0.254656451,0.253811061,3420,3,1236,RF
18,"Bladen, NC",0.095236262,0.201441056,3520,3,1236,RF
18,"Bladen, NC",0.161854363,0.188989617,3530,3,1853,RF
18,"Bladen, NC",0.006215254,0.319837181,3531,3,1853,RF
18,"Bladen, NC",0.006215254,0.330570715,3610,3,618,RF
18,"Bladen, NC",0.489289009,0.236000925,3611,3,618,RF
18,"Bladen, NC",0.282747941,0.44741941,3621,3,1236,RF
19,"Bladen, NC",0.135752556,0.179711366,1130,1,1853,RF
19,"Bladen, NC",0.006215254,0.280979727,1231,1,1853,RF
19,"Bladen, NC",0.268541878,0.314162659,1320,1,1236,RF
19,"Bladen, NC",0.161854363,0.193276235,1331,1,1853,RF
19,"Bladen, NC",0.241104122,0.221541884,1420,1,1236,RF
19,"Bladen, NC",0.327151454,0.293776479,1430,1,1853,RF
19,"Bladen, NC",0.297261229,0.370812609,2110,2,618,RF
19,"Bladen, NC",0.319575714,0.372677932,2230,2,1853,RF
19,"Bladen, NC",0.381892273,0.357041517,2420,2,1236,RF
19,"Bladen, NC",0.087372997,0.214101474,2430,2,1853,RF
19,"Bladen, NC",0.151110322,0.2323677,2520,2,1236,RF
19,"Bladen, NC",0.398014202,0.472314568,2521,2,1236,RF
19,"Bladen, NC",0.006215254,0.488259622,2611,2,618,RF
19,"Bladen, NC",0.017353098,0.160782444,3110,3,618,RF
19,"Bladen, NC",0.631689879,0.392694336,3121,3,1236,RF
19,"Bladen, NC",0.41431443,0.296759611,3211,3,618,RF
19,"Bladen, NC",0.227896656,0.311920846,3220,3,1236,RF
19,"Bladen, NC",0.319575714,0.330417382,3221,3,1236,RF
19,"Bladen, NC",0.190446037,0.197225028,3420,3,1236,RF
19,"Bladen, NC",0.076353038,0.281279792,3510,3,618,RF
19,"Bladen, NC",0.663841441,0.446123539,3511,3,618,RF
19,"Bladen, NC",0.196454788,0.215584613,3631,3,1853,RF
20,"Bladen, NC",0.227896656,0.169228517,1120,1,1236,RF
20,"Bladen, NC",0.227896656,0.306836525,1420,1,1236,RF
20,"Bladen, NC",0.202558213,0.330419136,1521,1,1236,RF
20,"Bladen, NC",0.167376266,0.284374092,1620,1,1236,RF
20,"Bladen, NC",0.439053016,0.356948594,2110,2,618,RF
20,"Bladen, NC",0.365968722,0.30307451,2121,2,1236,RF
20,"Bladen, NC",0.312067439,0.456735295,2231,2,1853,RF
20,"Bladen, NC",0.297261229,0.327782995,2421,2,1236,RF
20,"Bladen, NC",0.275605613,0.375119072,2631,2,1853,RF
20,"Bladen, NC",0.234456628,0.218124542,3110,3,618,RF
20,"Bladen, NC",0.422524928,0.420020433,3120,3,1236,RF
20,"Bladen, NC",0.099323457,0.15616955,3430,3,1853,RF
21,"Bladen, NC",0.253491847,0.295713068,1121,1,1236,RF
21,"Bladen, NC",0.083632748,0.099657847,1210,1,618,RF
21,"Bladen, NC",0.428996556,0.414375087,1220,1,1236,RF
21,"Bladen, NC",0.157020755,0.345991805,1230,1,1853,RF
21,"Bladen, NC",0.195168584,0.203918193,1330,1,1853,RF
21,"Bladen, NC",0.234153286,0.486271875,1410,1,618,RF
21,"Bladen, NC",0.141181821,0.359467204,1421,1,1236,RF
21,"Bladen, NC",0.081022579,0.175457446,1520,1,1236,RF
21,"Bladen, NC",0.364234741,0.454009299,1610,1,618,RF
21,"Bladen, NC",0.457145464,0.393616122,2110,2,618,RF
21,"Bladen, NC",0.219288081,0.210997529,2120,2,1236,RF
21,"Bladen, NC",0.177274662,0.25759325,2431,2,1853,RF
21,"Bladen, NC",0.140619079,0.151860842,2510,2,618,RF
21,"Bladen, NC",0.270018735,0.268255452,2611,2,618,RF
21,"Bladen, NC",0.13273648,0.281199645,2630,2,1853,RF
21,"Bladen, NC",0.291456504,0.340961692,3410,3,618,RF
21,"Bladen, NC",0.281333115,0.258070673,3621,3,1236,RF
22,"Bladen, NC",0.14125662,0.189313929,1320,1,1236,RF
22,"Bladen, NC",0.169018899,0.200106554,2131,2,1853,RF
22,"Bladen, NC",0.461253259,0.43465428,2221,2,1236,RF
22,"Bladen, NC",0.143962096,0.269866407,2430,2,1853,RF
22,"Bladen, NC",0.379706037,0.359320837,2631,2,1853,RF
22,"Bladen, NC",0.512802361,0.417555837,3510,3,618,RF
23,"Bladen, NC",0.319947716,0.317449597,1220,1,1236,RF
23,"Bladen, NC",0.160793799,0.264779114,1510,1,618,RF
23,"Bladen, NC",0.36212121,0.369612405,1511,1,618,RF
23,"Bladen, NC",0.488400663,0.419816394,2110,2,618,RF
23,"Bladen, NC",0.411338044,0.429127313,2121,2,1236,RF
23,"Bladen, NC",0.097955315,0.241952828,2230,2,1853,RF
23,"Bladen, NC",0.138967927,0.326325209,2311,2,618,RF
23,"Bladen, NC",0.211645042,0.260717579,2410,2,618,RF
23,"Bladen, NC",0.168571809,0.32326426,2431,2,1853,RF
23,"Bladen, NC",0.433844667,0.316856764,2630,2,1853,RF
23,"Bladen, NC",0.526344804,0.485642166,3111,3,618,RF
23,"Bladen, NC",0.239282401,0.203188077,3120,3,1236,RF
23,"Bladen, NC",0.278109531,0.322762293,3231,3,1853,RF
23,"Bladen, NC",0.196708402,0.267621025,3310,3,618,RF
23,"Bladen, NC",0.173311893,0.387392062,3311,3,618,RF
23,"Bladen, NC",0.224534577,0.350891421,3411,3,618,RF
23,"Bladen, NC",0.332835148,0.275902483,3421,3,1236,RF
23,"Bladen, NC",0.264283668,0.28453279,3431,3,1853,RF
23,"Bladen, NC",0.196622119,0.242690096,3531,3,1853,RF
23,"Bladen, NC",0.091374496,0.182156826,3610,3,618,RF
23,"Bladen, NC",0.279447716,0.319371674,3611,3,618,RF
24,"Bladen, NC",0.309114141,0.303886957,1131,1,1853,RF
24,"Bladen, NC",0.331618682,0.265319972,1131,1,1853,RF
24,"Bladen, NC",0.18788786,0.306516434,1231,1,1853,RF
24,"Bladen, NC",0.082617664,0.142753943,1310,1,618,RF
24,"Bladen, NC",0.103019977,0.254619993,1321,1,1236,RF
24,"Bladen, NC",0.304598346,0.374739837,1410,1,618,RF
24,"Bladen, NC",0.058172038,0.115200881,2120,2,1236,RF
24,"Bladen, NC",0.433678173,0.45396818,2210,2,618,RF
24,"Bladen, NC",0.441655469,0.485877235,2411,2,618,RF
24,"Bladen, NC",0.279121091,0.255126949,2610,2,618,RF
24,"Bladen, NC",0.273173054,0.28798466,3110,3,618,RF
24,"Bladen, NC",0.684619282,0.45816888,3111,3,618,RF
24,"Bladen, NC",0.254442914,0.271032713,3130,3,1853,RF
24,"Bladen, NC",0.186311391,0.311674293,3210,3,618,RF
24,"Bladen, NC",0.49907768,0.472622856,3221,3,1236,RF
24,"Bladen, NC",0.210407711,0.268574778,3320,3,1236,RF
24,"Bladen, NC",0.148405096,0.261288079,3331,3,1853,RF
24,"Bladen, NC",0.198117896,0.306939536,3410,3,618,RF
24,"Bladen, NC",0.261918023,0.285049653,3421,3,1236,RF
24,"Bladen, NC",0.252595986,0.289599358,3220,3,1236,RF
24,"Bladen, NC",0.492402388,0.455756685,3611,3,618,RF
25,"Bladen, NC",0.268324648,0.409578101,1511,1,618,RF
25,"Bladen, NC",0.172656558,0.204059661,1320,1,1236,RF
25,"Bladen, NC",0.321740397,0.342097128,1631,1,1853,RF
25,"Bladen, NC",0.447566854,0.3414014,2320,2,1236,RF
25,"Bladen, NC",0.311564704,0.315631213,2321,2,1236,RF
25,"Bladen, NC",0.098598394,0.258167685,2430,2,1853,RF
25,"Bladen, NC",0.462061435,0.402294907,2610,2,618,RF
25,"Bladen, NC",0.254058323,0.286975372,3320,3,1236,RF
25,"Bladen, NC",0.246984838,0.227193878,3420,3,1236,RF
25,"Bladen, NC",0.006215254,0.261289254,3621,3,1236,RF
26,"Bladen, NC",0.221425645,0.30152957,1121,1,1236,RF
26,"Bladen, NC",0.268541878,0.338653045,1130,1,1853,RF
26,"Bladen, NC",0.234456628,0.262969105,1221,1,1236,RF
26,"Bladen, NC",0.254656451,0.313683717,1431,1,1853,RF
26,"Bladen, NC",0.006215254,0.427224379,1521,1,1236,RF
26,"Bladen, NC",0.103514444,0.228459309,4431,4,1853,RF
26,"Bladen, NC",0.398014202,0.315923276,1621,1,1236,RF
26,"Bladen, NC",0.282747941,0.301401824,2231,2,1853,RF
26,"Bladen, NC",0.184532912,0.371141692,2410,2,618,RF
26,"Bladen, NC",0.304628683,0.336425715,2620,2,1236,RF
26,"Bladen, NC",0.178716342,0.232267556,4420,4,1236,RF
26,"Bladen, NC",0.539987445,0.39938877,3121,3,1236,RF
26,"Bladen, NC",0.190446037,0.196113577,3230,3,1853,RF
26,"Bladen, NC",0.590426412,0.506681054,3311,3,618,RF
26,"Bladen, NC",0.227896656,0.288024209,3320,3,1236,RF
26,"Bladen, NC",0.582070723,0.268841614,3631,3,1853,RF
27,"Bladen, NC",0.087372997,0.269173012,1410,1,618,RF
27,"Bladen, NC",0.178716342,0.407938285,1521,1,1236,RF
27,"Bladen, NC",0.006215254,0.214823924,1611,1,618,RF
27,"Bladen, NC",0.167376266,0.322272531,2120,2,1236,RF
27,"Bladen, NC",0.268541878,0.540488513,2231,2,1853,RF
27,"Bladen, NC",0.275605613,0.384378971,2310,2,618,RF
27,"Bladen, NC",0.112207865,0.242308022,2330,2,1853,RF
27,"Bladen, NC",0.247837893,0.292500229,2430,2,1853,RF
27,"Bladen, NC",0.275605613,0.216766057,2431,2,1853,RF
27,"Bladen, NC",0.156432165,0.2556245,2520,2,1236,RF
27,"Bladen, NC",0.389929636,0.470650395,2610,2,618,RF
27,"Bladen, NC",0.022537221,0.28988242,2630,2,1853,RF
27,"Bladen, NC",0.095236262,0.127847164,3220,3,1236,RF
27,"Bladen, NC",0.334792549,0.402577377,3310,3,618,RF
27,"Bladen, NC",0.365968722,0.370304441,3311,3,618,RF
27,"Bladen, NC",0.241104122,0.154674976,3420,3,1236,RF
27,"Bladen, NC",0.140769995,0.206765671,3520,3,1236,RF
28,"Bladen, NC",0.167376266,0.232844075,1220,1,1236,RF
28,"Bladen, NC",0.07992338,0.27307741,1231,1,1853,RF
28,"Bladen, NC",0.268541878,0.284008312,1410,1,618,RF
28,"Bladen, NC",0.126025235,0.206493062,1411,1,618,RF
28,"Bladen, NC",0.268541878,0.390559533,1611,1,618,RF
28,"Bladen, NC",0.268541878,0.349305187,1621,1,1236,RF
28,"Bladen, NC",0.282747941,0.228012915,1630,1,1853,RF
28,"Bladen, NC",0.590426412,0.412083743,2111,2,618,RF
28,"Bladen, NC",0.358087332,0.381191476,2121,2,1236,RF
28,"Bladen, NC",0.389929636,0.384319093,2210,2,618,RF
28,"Bladen, NC",0.227896656,0.347192595,2421,2,1236,RF
28,"Bladen, NC",0.472458649,0.467447292,3210,3,618,RF
28,"Bladen, NC",0.006215254,0.239678993,3221,3,1236,RF
28,"Bladen, NC",0.05144075,0.281966846,3321,3,1236,RF
28,"Bladen, NC",0.373904443,0.42082185,3510,3,618,RF
29,"Bladen, NC",0.02560721,0.107767096,1120,1,1236,RF
29,"Bladen, NC",0.312067439,0.352349086,1231,1,1853,RF
29,"Bladen, NC",0.334792549,0.409354439,1510,1,618,RF
29,"Bladen, NC",0.472458649,0.413724838,1611,1,618,RF
29,"Bladen, NC",0.312067439,0.33278821,1631,1,1853,RF
29,"Bladen, NC",0.208755217,0.226247328,2130,2,1853,RF
29,"Bladen, NC",0.227896656,0.226994471,2230,2,1853,RF
29,"Bladen, NC",0.083596595,0.192978233,2231,2,1853,RF
29,"Bladen, NC",0.28996709,0.298345798,2310,2,618,RF
29,"Bladen, NC",0.268541878,0.284176638,2410,2,618,RF
29,"Bladen, NC",0.358087332,0.32378875,2420,2,1236,RF
29,"Bladen, NC",0.373904443,0.386376789,2610,2,618,RF
29,"Bladen, NC",0.447365108,0.357030881,2620,2,1236,RF
29,"Bladen, NC",0.006215254,0.146069571,3230,3,1853,RF
29,"Bladen, NC",0.103514444,0.193151693,3320,3,1236,RF
29,"Bladen, NC",0.167376266,0.157783555,3420,3,1236,RF
29,"Bladen, NC",0.145889428,0.181713636,3430,3,1853,RF
29,"Bladen, NC",0.480865749,0.44240343,3611,3,618,RF
30,"Bladen, NC",0.212854898,0.269182932,1111,1,618,RF
30,"Bladen, NC",0.24579277,0.320980172,1411,1,618,RF
30,"Bladen, NC",0.312039892,0.395964548,1631,1,1853,RF
30,"Bladen, NC",0.088985173,0.17442116,2120,2,1236,RF
30,"Bladen, NC",0.202205387,0.285950574,2220,2,1236,RF
30,"Bladen, NC",0.299000605,0.312336476,2221,2,1236,RF
30,"Bladen, NC",0.3833202,0.435807312,2310,2,618,RF
30,"Bladen, NC",0.219144657,0.270004743,2330,2,1853,RF
30,"Bladen, NC",0.208454359,0.271776031,2431,2,1853,RF
30,"Bladen, NC",0.318310873,0.333251985,2510,2,618,RF
30,"Bladen, NC",0.338255447,0.358055674,2610,2,618,RF
30,"Bladen, NC",0.158388635,0.263834839,2630,2,1853,RF
30,"Bladen, NC",0.377971226,0.428672564,3210,3,618,RF
30,"Bladen, NC",0.102400625,0.129828819,3230,3,1853,RF
30,"Bladen, NC",0.267959299,0.351147127,3411,3,618,RF
30,"Bladen, NC",0.140175426,0.132338379,3610,3,618,RF
31,"Bladen, NC",0.354770703,0.2847926,1110,1,618,RF
31,"Bladen, NC",0.114047647,0.242247048,1220,1,1236,RF
31,"Bladen, NC",0.267754458,0.37691788,1311,1,618,RF
31,"Bladen, NC",0.449199683,0.536136123,3131,3,1853,RF
31,"Bladen, NC",0.102996919,0.252764589,3431,3,1853,RF
31,"Bladen, NC",0.3045463,0.422018507,1510,1,618,RF
31,"Bladen, NC",0.469781837,0.458251098,1511,1,618,RF
31,"Bladen, NC",0.311649933,0.381382894,1610,1,618,RF
31,"Bladen, NC",0.224463926,0.241173432,1620,1,1236,RF
31,"Bladen, NC",0.116288772,0.179631718,2110,2,618,RF
31,"Bladen, NC",0.301055965,0.32301722,2330,2,1853,RF
31,"Bladen, NC",0.145264669,0.266151648,2411,2,618,RF
31,"Bladen, NC",0.279862089,0.312125345,2420,2,1236,RF
31,"Bladen, NC",0.201442428,0.270952961,2430,2,1853,RF
31,"Bladen, NC",0.462227117,0.405433179,2510,2,618,RF
31,"Bladen, NC",0.365542707,0.356153105,2521,2,1236,RF
31,"Bladen, NC",0.267233753,0.328223906,2531,2,1853,RF
31,"Bladen, NC",0.208157836,0.240969515,2610,2,618,RF
31,"Bladen, NC",0.074620146,0.227428579,3230,3,1853,RF
31,"Bladen, NC",0.298219011,0.317396588,3620,3,1236,RF
32,"Bladen, NC",0.329809911,0.282142152,1110,1,618,RF
32,"Bladen, NC",0.202609929,0.22395676,1310,1,618,RF
32,"Bladen, NC",0.247309978,0.335995934,1311,1,618,RF
32,"Bladen, NC",0.386586111,0.364056715,1321,1,1236,RF
32,"Bladen, NC",0.161005692,0.229683303,1410,1,618,RF
32,"Bladen, NC",0.376981584,0.370765612,1411,1,618,RF
32,"Bladen, NC",0.390875997,0.469777562,1510,1,618,RF
32,"Bladen, NC",0.389037904,0.348936532,2110,2,618,RF
32,"Bladen, NC",0.183555917,0.281248861,2230,2,1853,RF
32,"Bladen, NC",0.315954998,0.512355318,2231,2,1853,RF
32,"Bladen, NC",0.401673444,0.347388553,2321,2,1236,RF
32,"Bladen, NC",0.240339534,0.287921444,2420,2,1236,RF
32,"Bladen, NC",0.502550492,0.349448874,3510,3,618,RF
32,"Bladen, NC",0.055312182,0.155985908,3530,3,1853,RF
32,"Bladen, NC",0.202205387,0.24971822,3531,3,1853,RF
32,"Bladen, NC",0.179050093,0.313368905,3630,3,1853,RF
32,"Bladen, NC",0.245908818,0.230557797,3631,3,1853,RF
33,"Bladen, NC",0.164530857,0.207981697,1130,1,1853,RF
33,"Bladen, NC",0.274993257,0.343851078,1210,1,618,RF
33,"Bladen, NC",0.189263784,0.251679617,1430,1,1853,RF
33,"Bladen, NC",0.120461795,0.186905632,1520,1,1236,RF
33,"Bladen, NC",0.006215254,0.203638393,1530,1,1853,RF
33,"Bladen, NC",0.022538617,0.2724761,2230,2,1853,RF
33,"Bladen, NC",0.439228329,0.27109558,2421,2,1236,RF
33,"Bladen, NC",0.181144707,0.191765771,2520,2,1236,RF
33,"Bladen, NC",0.062160885,0.124405943,3110,3,618,RF
33,"Bladen, NC",0.285260069,0.399048657,3210,3,618,RF
33,"Bladen, NC",0.319872272,0.329313577,3511,3,618,RF
34,"Bladen, NC",0.143643991,0.19479986,1130,1,1853,RF
34,"Bladen, NC",0.467190105,0.452723589,1311,1,618,RF
34,"Bladen, NC",0.407117818,0.454379439,1410,1,618,RF
34,"Bladen, NC",0.256275327,0.399277832,1411,1,618,RF
34,"Bladen, NC",0.268243064,0.349190187,1421,1,1236,RF
34,"Bladen, NC",0.342972143,0.328774798,1611,1,618,RF
34,"Bladen, NC",0.224843031,0.2173589,2110,2,618,RF
34,"Bladen, NC",0.3843326,0.327357589,2131,2,1853,RF
34,"Bladen, NC",0.113873103,0.158421826,2320,2,1236,RF
34,"Bladen, NC",0.355396407,0.386190468,2411,2,618,RF
34,"Bladen, NC",0.434193999,0.479583967,2510,2,618,RF
34,"Bladen, NC",0.124347732,0.259452919,2520,2,1236,RF
34,"Bladen, NC",0.040613143,0.081368974,3110,3,618,RF
34,"Bladen, NC",0.347200814,0.394731099,3210,3,618,RF
34,"Bladen, NC",0.61167289,0.54971697,3311,3,618,RF
34,"Bladen, NC",0.246964644,0.284798112,3420,3,1236,RF
34,"Bladen, NC",0.273662925,0.288295097,3520,3,1236,RF
34,"Bladen, NC",0.497941974,0.522337654,3521,3,1236,RF
34,"Bladen, NC",0.211092966,0.299100189,3621,3,1236,RF
35,"Bladen, NC",0.202558213,0.294995121,1410,1,618,RF
35,"Bladen, NC",0.358087332,0.350833757,1421,1,1236,RF
35,"Bladen, NC",0.514623814,0.465874926,1511,1,618,RF
35,"Bladen, NC",0.184532912,0.227837413,1520,1,1236,RF
35,"Bladen, NC",0.275605613,0.311866356,1631,1,1853,RF
35,"Bladen, NC",0.190446037,0.254494776,2121,2,1236,RF
35,"Bladen, NC",0.514623814,0.477078375,2210,2,618,RF
35,"Bladen, NC",0.140769995,0.205931365,2330,2,1853,RF
35,"Bladen, NC",0.539987445,0.431316755,2411,2,618,RF
35,"Bladen, NC",0.389929636,0.357366842,2620,2,1236,RF
35,"Bladen, NC",0.398014202,0.326003319,3121,3,1236,RF
35,"Bladen, NC",0.241104122,0.246324013,3130,3,1853,RF
35,"Bladen, NC",0.241104122,0.312041359,3310,3,618,RF
35,"Bladen, NC",0.548432544,0.549411235,3511,3,618,RF
35,"Bladen, NC",0.221425645,0.276455076,3520,3,1236,RF
35,"Bladen, NC",0.107809259,0.215291841,1321,1,1236,RF
36,"Bladen, NC",0.006215254,0.11574716,1130,1,1853,RF
36,"Bladen, NC",0.07992338,0.152746236,1131,1,1853,RF
36,"Bladen, NC",0.099323457,0.191622094,1220,1,1236,RF
36,"Bladen, NC",0.539987445,0.494802456,1221,1,1236,RF
36,"Bladen, NC",0.221425645,0.242673455,1330,1,1853,RF
36,"Bladen, NC",0.221425645,0.449775643,1410,1,618,RF
